2019-05-22T01:01:03.474Z Thread 00: started
2019-05-22T01:03:47.472Z Thread 08 inserting: 30%
2019-05-22T01:03:48.726Z Thread 09 inserting: 30%
2019-05-22T01:03:48.835Z Thread 02 inserting: 31%
2019-05-22T01:03:48.918Z Thread 00 inserting: 31%
2019-05-22T01:03:49.069Z Thread 03 inserting: 31%
2019-05-22T01:03:49.097Z Thread 06 inserting: 30%
2019-05-22T01:03:49.537Z Thread 10 inserting: 30%
2019-05-22T01:03:49.794Z Thread 01 inserting: 30%
2019-05-22T01:03:50.173Z Thread 12 inserting: 31%
2019-05-22T01:03:50.278Z Thread 11 inserting: 31%
2019-05-22T01:03:50.566Z Thread 13 inserting: 31%
2019-05-22T01:03:51.283Z Thread 05 inserting: 30%
2019-05-22T01:03:51.504Z Thread 14 inserting: 30%
2019-05-22T01:03:53.037Z Thread 15 inserting: 33%
2019-05-22T01:03:54.262Z Thread 08 inserting: 31%
2019-05-22T01:03:54.457Z Thread 02 inserting: 32%
2019-05-22T01:03:54.706Z Thread 09 inserting: 31%
2019-05-22T01:03:54.769Z Thread 06 inserting: 31%
2019-05-22T01:03:55.086Z Thread 00 inserting: 32%
2019-05-22T01:03:55.155Z Thread 10 inserting: 31%
2019-05-22T01:03:55.309Z Thread 03 inserting: 32%
2019-05-22T01:03:55.607Z Thread 01 inserting: 31%
2019-05-22T01:03:55.762Z Thread 07 inserting: 30%
2019-05-22T01:03:55.826Z Thread 13 inserting: 32%
2019-05-22T01:03:56.018Z Thread 12 inserting: 32%
2019-05-22T01:03:56.796Z Thread 11 inserting: 32%
2019-05-22T01:03:57.427Z Thread 05 inserting: 31%
2019-05-22T01:03:57.702Z Thread 14 inserting: 31%
2019-05-22T01:03:58.865Z Thread 15 inserting: 34%
2019-05-22T01:03:59.840Z Thread 08 inserting: 32%
2019-05-22T01:04:00.346Z Thread 02 inserting: 33%
2019-05-22T01:04:00.644Z Thread 00 inserting: 33%
2019-05-22T01:04:00.675Z Thread 06 inserting: 32%
2019-05-22T01:04:00.912Z Thread 01 inserting: 32%
2019-05-22T01:04:01.122Z Thread 09 inserting: 32%
2019-05-22T01:04:01.169Z Thread 03 inserting: 33%
2019-05-22T01:04:01.471Z Thread 04 inserting: 30%
2019-05-22T01:04:01.601Z Thread 13 inserting: 33%
2019-05-22T01:04:01.878Z Thread 07 inserting: 31%
2019-05-22T01:04:02.497Z Thread 10 inserting: 32%
2019-05-22T01:04:03.105Z Thread 12 inserting: 33%
2019-05-22T01:04:03.683Z Thread 05 inserting: 32%
2019-05-22T01:04:03.695Z Thread 11 inserting: 33%
2019-05-22T01:04:03.882Z Thread 15 inserting: 35%
2019-05-22T01:04:04.534Z Thread 14 inserting: 32%
2019-05-22T01:04:05.815Z Thread 08 inserting: 33%
2019-05-22T01:04:06.083Z Thread 02 inserting: 34%
2019-05-22T01:04:06.113Z Thread 06 inserting: 33%
2019-05-22T01:04:06.554Z Thread 13 inserting: 34%
2019-05-22T01:04:06.562Z Thread 03 inserting: 34%
2019-05-22T01:04:06.870Z Thread 09 inserting: 33%
2019-05-22T01:04:06.883Z Thread 01 inserting: 33%
2019-05-22T01:04:06.995Z Thread 00 inserting: 34%
2019-05-22T01:04:07.357Z Thread 04 inserting: 31%
2019-05-22T01:04:08.473Z Thread 07 inserting: 32%
2019-05-22T01:04:09Z Thread 10 inserting: 33%
2019-05-22T01:04:09.172Z Thread 15 inserting: 36%
2019-05-22T01:04:09.906Z Thread 11 inserting: 34%
2019-05-22T01:04:10.929Z Thread 12 inserting: 34%
2019-05-22T01:04:11.056Z Thread 05 inserting: 33%
2019-05-22T01:04:11.296Z Thread 14 inserting: 33%
2019-05-22T01:04:13.659Z Thread 08 inserting: 34%
2019-05-22T01:04:14.088Z Thread 06 inserting: 34%
2019-05-22T01:04:14.147Z Thread 03 inserting: 35%
2019-05-22T01:04:14.359Z Thread 02 inserting: 35%
2019-05-22T01:04:14.753Z Thread 01 inserting: 34%
2019-05-22T01:04:14.945Z Thread 13 inserting: 35%
2019-05-22T01:04:15.172Z Thread 09 inserting: 34%
2019-05-22T01:04:15.429Z Thread 00 inserting: 35%
2019-05-22T01:04:16.208Z Thread 04 inserting: 32%
2019-05-22T01:04:19.299Z Thread 11 inserting: 35%
2019-05-22T01:04:19.508Z Thread 07 inserting: 33%
2019-05-22T01:04:19.537Z Thread 10 inserting: 34%
2019-05-22T01:04:20.398Z Thread 15 inserting: 37%
2019-05-22T01:04:21.349Z Thread 12 inserting: 35%
2019-05-22T01:04:21.489Z Thread 03 inserting: 36%
2019-05-22T01:04:21.644Z Thread 14 inserting: 34%
2019-05-22T01:04:21.986Z Thread 05 inserting: 34%
2019-05-22T01:04:22.031Z Thread 01 inserting: 35%
2019-05-22T01:04:22.110Z Thread 06 inserting: 35%
2019-05-22T01:04:22.255Z Thread 02 inserting: 36%
2019-05-22T01:04:22.735Z Thread 08 inserting: 35%
2019-05-22T01:04:23.379Z Thread 09 inserting: 35%
2019-05-22T01:04:23.519Z Thread 13 inserting: 36%
2019-05-22T01:04:24.615Z Thread 11 inserting: 36%
2019-05-22T01:04:25.327Z Thread 04 inserting: 33%
2019-05-22T01:04:25.529Z Thread 00 inserting: 36%
2019-05-22T01:04:26.042Z Thread 07 inserting: 34%
2019-05-22T01:04:26.598Z Thread 15 inserting: 38%
2019-05-22T01:04:26.666Z Thread 10 inserting: 35%
2019-05-22T01:04:26.780Z Thread 03 inserting: 37%
2019-05-22T01:04:27.785Z Thread 01 inserting: 36%
2019-05-22T01:04:27.817Z Thread 02 inserting: 37%
2019-05-22T01:04:28.097Z Thread 12 inserting: 36%
2019-05-22T01:04:28.367Z Thread 14 inserting: 35%
2019-05-22T01:04:28.459Z Thread 08 inserting: 36%
2019-05-22T01:04:28.559Z Thread 05 inserting: 35%
2019-05-22T01:04:29.207Z Thread 13 inserting: 37%
2019-05-22T01:04:29.355Z Thread 06 inserting: 36%
2019-05-22T01:04:30.054Z Thread 09 inserting: 36%
2019-05-22T01:04:30.129Z Thread 11 inserting: 37%
2019-05-22T01:04:31.465Z Thread 00 inserting: 37%
2019-05-22T01:04:31.794Z Thread 07 inserting: 35%
2019-05-22T01:04:32.055Z Thread 03 inserting: 38%
2019-05-22T01:04:32.116Z Thread 04 inserting: 34%
2019-05-22T01:04:33.118Z Thread 01 inserting: 37%
2019-05-22T01:04:33.412Z Thread 15 inserting: 39%
2019-05-22T01:04:33.426Z Thread 10 inserting: 36%
2019-05-22T01:04:33.715Z Thread 08 inserting: 37%
2019-05-22T01:04:34.344Z Thread 02 inserting: 38%
2019-05-22T01:04:34.351Z Thread 14 inserting: 36%
2019-05-22T01:04:34.620Z Thread 12 inserting: 37%
2019-05-22T01:04:34.726Z Thread 05 inserting: 36%
2019-05-22T01:04:34.828Z Thread 13 inserting: 38%
2019-05-22T01:04:35.611Z Thread 11 inserting: 38%
2019-05-22T01:04:35.798Z Thread 06 inserting: 37%
2019-05-22T01:04:36.108Z Thread 09 inserting: 37%
2019-05-22T01:04:37.013Z Thread 00 inserting: 38%
2019-05-22T01:04:37.651Z Thread 04 inserting: 35%
2019-05-22T01:04:38.147Z Thread 07 inserting: 36%
2019-05-22T01:04:38.450Z Thread 15 inserting: 40%
2019-05-22T01:04:38.824Z Thread 03 inserting: 39%
2019-05-22T01:04:39.138Z Thread 08 inserting: 38%
2019-05-22T01:04:39.212Z Thread 10 inserting: 37%
2019-05-22T01:04:39.852Z Thread 01 inserting: 38%
2019-05-22T01:04:40.049Z Thread 12 inserting: 38%
2019-05-22T01:04:40.635Z Thread 02 inserting: 39%
2019-05-22T01:04:40.866Z Thread 14 inserting: 37%
2019-05-22T01:04:41.082Z Thread 05 inserting: 37%
2019-05-22T01:04:41.395Z Thread 09 inserting: 38%
2019-05-22T01:04:41.551Z Thread 06 inserting: 38%
2019-05-22T01:04:42.269Z Thread 11 inserting: 39%
2019-05-22T01:04:42.496Z Thread 13 inserting: 39%
2019-05-22T01:04:42.768Z Thread 00 inserting: 39%
2019-05-22T01:04:43.567Z Thread 15 inserting: 41%
2019-05-22T01:04:44.260Z Thread 03 inserting: 40%
2019-05-22T01:04:44.919Z Thread 04 inserting: 36%
2019-05-22T01:04:45.065Z Thread 07 inserting: 37%
2019-05-22T01:04:45.491Z Thread 08 inserting: 39%
2019-05-22T01:04:46.249Z Thread 10 inserting: 38%
2019-05-22T01:04:46.477Z Thread 12 inserting: 39%
2019-05-22T01:04:46.520Z Thread 02 inserting: 40%
2019-05-22T01:04:46.847Z Thread 01 inserting: 39%
2019-05-22T01:04:47.398Z Thread 05 inserting: 38%
2019-05-22T01:04:47.825Z Thread 06 inserting: 39%
2019-05-22T01:04:48.149Z Thread 09 inserting: 39%
2019-05-22T01:04:48.424Z Thread 14 inserting: 38%
2019-05-22T01:04:49.075Z Thread 00 inserting: 40%
2019-05-22T01:04:49.223Z Thread 13 inserting: 40%
2019-05-22T01:04:49.601Z Thread 11 inserting: 40%
2019-05-22T01:04:50.055Z Thread 15 inserting: 42%
2019-05-22T01:04:50.251Z Thread 03 inserting: 41%
2019-05-22T01:04:51.934Z Thread 04 inserting: 37%
2019-05-22T01:04:51.987Z Thread 07 inserting: 38%
2019-05-22T01:04:52.073Z Thread 08 inserting: 40%
2019-05-22T01:04:53.519Z Thread 10 inserting: 39%
2019-05-22T01:04:53.548Z Thread 12 inserting: 40%
2019-05-22T01:04:53.983Z Thread 06 inserting: 40%
2019-05-22T01:04:54.007Z Thread 05 inserting: 39%
2019-05-22T01:04:54.089Z Thread 01 inserting: 40%
2019-05-22T01:04:54.405Z Thread 09 inserting: 40%
2019-05-22T01:04:54.513Z Thread 02 inserting: 41%
2019-05-22T01:04:55.027Z Thread 14 inserting: 39%
2019-05-22T01:04:55.435Z Thread 00 inserting: 41%
2019-05-22T01:04:55.744Z Thread 15 inserting: 43%
2019-05-22T01:04:55.754Z Thread 13 inserting: 41%
2019-05-22T01:04:55.775Z Thread 11 inserting: 41%
2019-05-22T01:04:55.988Z Thread 03 inserting: 42%
2019-05-22T01:04:57.004Z Thread 08 inserting: 41%
2019-05-22T01:04:58.247Z Thread 04 inserting: 38%
2019-05-22T01:04:59.501Z Thread 05 inserting: 40%
2019-05-22T01:04:59.783Z Thread 10 inserting: 40%
2019-05-22T01:04:59.953Z Thread 07 inserting: 39%
2019-05-22T01:05:00.308Z Thread 01 inserting: 41%
2019-05-22T01:05:00.320Z Thread 02 inserting: 42%
2019-05-22T01:05:00.549Z Thread 09 inserting: 41%
2019-05-22T01:05:00.592Z Thread 06 inserting: 41%
2019-05-22T01:05:00.615Z Thread 12 inserting: 41%
2019-05-22T01:05:00.697Z Thread 13 inserting: 42%
2019-05-22T01:05:00.931Z Thread 11 inserting: 42%
2019-05-22T01:05:01.458Z Thread 15 inserting: 44%
2019-05-22T01:05:01.601Z Thread 03 inserting: 43%
2019-05-22T01:05:01.787Z Thread 00 inserting: 42%
2019-05-22T01:05:02.293Z Thread 08 inserting: 42%
2019-05-22T01:05:03.764Z Thread 14 inserting: 40%
2019-05-22T01:05:03.905Z Thread 04 inserting: 39%
2019-05-22T01:05:05.851Z Thread 01 inserting: 42%
2019-05-22T01:05:06.063Z Thread 05 inserting: 41%
2019-05-22T01:05:06.252Z Thread 13 inserting: 43%
2019-05-22T01:05:06.299Z Thread 10 inserting: 41%
2019-05-22T01:05:06.358Z Thread 02 inserting: 43%
2019-05-22T01:05:06.531Z Thread 09 inserting: 42%
2019-05-22T01:05:06.764Z Thread 06 inserting: 42%
2019-05-22T01:05:06.980Z Thread 15 inserting: 45%
2019-05-22T01:05:07.045Z Thread 07 inserting: 40%
2019-05-22T01:05:07.091Z Thread 12 inserting: 42%
2019-05-22T01:05:07.385Z Thread 03 inserting: 44%
2019-05-22T01:05:07.788Z Thread 11 inserting: 43%
2019-05-22T01:05:08.169Z Thread 08 inserting: 43%
2019-05-22T01:05:08.286Z Thread 00 inserting: 43%
2019-05-22T01:05:09.625Z Thread 14 inserting: 41%
2019-05-22T01:05:10.583Z Thread 04 inserting: 40%
2019-05-22T01:05:11.514Z Thread 13 inserting: 44%
2019-05-22T01:05:11.731Z Thread 01 inserting: 43%
2019-05-22T01:05:11.983Z Thread 02 inserting: 44%
2019-05-22T01:05:12.242Z Thread 05 inserting: 42%
2019-05-22T01:05:12.299Z Thread 15 inserting: 46%
2019-05-22T01:05:12.743Z Thread 09 inserting: 43%
2019-05-22T01:05:13.238Z Thread 10 inserting: 42%
2019-05-22T01:05:13.634Z Thread 07 inserting: 41%
2019-05-22T01:05:13.682Z Thread 03 inserting: 45%
2019-05-22T01:05:13.810Z Thread 06 inserting: 43%
2019-05-22T01:05:13.997Z Thread 12 inserting: 43%
2019-05-22T01:05:14.049Z Thread 11 inserting: 44%
2019-05-22T01:05:14.443Z Thread 00 inserting: 44%
2019-05-22T01:05:15.005Z Thread 08 inserting: 44%
2019-05-22T01:05:15.729Z Thread 14 inserting: 42%
2019-05-22T01:05:17.105Z Thread 04 inserting: 41%
2019-05-22T01:05:20.891Z Thread 02 inserting: 45%
2019-05-22T01:05:21.017Z Thread 15 inserting: 47%
2019-05-22T01:05:21.216Z Thread 01 inserting: 44%
2019-05-22T01:05:21.269Z Thread 05 inserting: 43%
2019-05-22T01:05:21.579Z Thread 09 inserting: 44%
2019-05-22T01:05:21.600Z Thread 13 inserting: 45%
2019-05-22T01:05:23.408Z Thread 03 inserting: 46%
2019-05-22T01:05:23.480Z Thread 12 inserting: 44%
2019-05-22T01:05:23.505Z Thread 10 inserting: 43%
2019-05-22T01:05:23.541Z Thread 11 inserting: 45%
2019-05-22T01:05:23.619Z Thread 07 inserting: 42%
2019-05-22T01:05:23.779Z Thread 08 inserting: 45%
2019-05-22T01:05:24.015Z Thread 00 inserting: 45%
2019-05-22T01:05:24.049Z Thread 06 inserting: 44%
2019-05-22T01:05:25.948Z Thread 14 inserting: 43%
2019-05-22T01:05:27.030Z Thread 15 inserting: 48%
2019-05-22T01:05:27.121Z Thread 02 inserting: 46%
2019-05-22T01:05:27.723Z Thread 13 inserting: 46%
2019-05-22T01:05:28.091Z Thread 05 inserting: 44%
2019-05-22T01:05:28.313Z Thread 04 inserting: 42%
2019-05-22T01:05:28.340Z Thread 01 inserting: 45%
2019-05-22T01:05:29.256Z Thread 09 inserting: 45%
2019-05-22T01:05:29.598Z Thread 03 inserting: 47%
2019-05-22T01:05:29.757Z Thread 11 inserting: 46%
2019-05-22T01:05:29.796Z Thread 00 inserting: 46%
2019-05-22T01:05:29.957Z Thread 12 inserting: 45%
2019-05-22T01:05:29.970Z Thread 08 inserting: 46%
2019-05-22T01:05:30.222Z Thread 07 inserting: 43%
2019-05-22T01:05:30.450Z Thread 10 inserting: 44%
2019-05-22T01:05:31.423Z Thread 06 inserting: 45%
2019-05-22T01:05:33.132Z Thread 14 inserting: 44%
2019-05-22T01:05:33.486Z Thread 02 inserting: 47%
2019-05-22T01:05:34.386Z Thread 15 inserting: 49%
2019-05-22T01:05:34.734Z Thread 01 inserting: 46%
2019-05-22T01:05:34.931Z Thread 05 inserting: 45%
2019-05-22T01:05:34.970Z Thread 04 inserting: 43%
2019-05-22T01:05:34.977Z Thread 13 inserting: 47%
2019-05-22T01:05:35.655Z Thread 08 inserting: 47%
2019-05-22T01:05:43.751Z Thread 09 inserting: 46%
2019-05-22T01:05:43.754Z Thread 03 inserting: 48%
2019-05-22T01:05:43.772Z Thread 00 inserting: 47%
2019-05-22T01:05:43.945Z Thread 11 inserting: 47%
2019-05-22T01:05:44.456Z Thread 12 inserting: 46%
2019-05-22T01:05:45.109Z Thread 10 inserting: 45%
2019-05-22T01:05:45.579Z Thread 07 inserting: 44%
2019-05-22T01:05:46.482Z Thread 06 inserting: 46%
2019-05-22T01:05:47.127Z Thread 15 inserting: 50%
2019-05-22T01:05:47.311Z Thread 13 inserting: 48%
2019-05-22T01:05:47.720Z Thread 02 inserting: 48%
2019-05-22T01:05:48.094Z Thread 14 inserting: 45%
2019-05-22T01:05:48.976Z Thread 04 inserting: 44%
2019-05-22T01:05:49.220Z Thread 01 inserting: 47%
2019-05-22T01:05:49.434Z Thread 08 inserting: 48%
2019-05-22T01:05:49.628Z Thread 05 inserting: 46%
2019-05-22T01:05:50.835Z Thread 00 inserting: 48%
2019-05-22T01:05:51.236Z Thread 09 inserting: 47%
2019-05-22T01:05:55.684Z Thread 11 inserting: 48%
2019-05-22T01:05:55.808Z Thread 03 inserting: 49%
2019-05-22T01:05:56.039Z Thread 07 inserting: 45%
2019-05-22T01:05:56.266Z Thread 12 inserting: 47%
2019-05-22T01:05:56.569Z Thread 10 inserting: 46%
2019-05-22T01:05:57.440Z Thread 15 inserting: 51%
2019-05-22T01:05:58.116Z Thread 13 inserting: 49%
2019-05-22T01:05:58.156Z Thread 06 inserting: 47%
2019-05-22T01:05:59.033Z Thread 14 inserting: 46%
2019-05-22T01:05:59.144Z Thread 02 inserting: 49%
2019-05-22T01:05:59.599Z Thread 04 inserting: 45%
2019-05-22T01:05:59.804Z Thread 00 inserting: 49%
2019-05-22T01:06:00.515Z Thread 08 inserting: 49%
2019-05-22T01:06:00.554Z Thread 01 inserting: 48%
2019-05-22T01:06:01.025Z Thread 05 inserting: 47%
2019-05-22T01:06:01.164Z Thread 11 inserting: 49%
2019-05-22T01:06:01.303Z Thread 03 inserting: 50%
2019-05-22T01:06:01.844Z Thread 09 inserting: 48%
2019-05-22T01:06:02.322Z Thread 07 inserting: 46%
2019-05-22T01:06:02.651Z Thread 15 inserting: 52%
2019-05-22T01:06:03.551Z Thread 12 inserting: 48%
2019-05-22T01:06:03.572Z Thread 10 inserting: 47%
2019-05-22T01:06:03.750Z Thread 13 inserting: 50%
2019-05-22T01:06:04.891Z Thread 14 inserting: 47%
2019-05-22T01:06:05.275Z Thread 00 inserting: 50%
2019-05-22T01:06:05.366Z Thread 06 inserting: 48%
2019-05-22T01:06:05.729Z Thread 02 inserting: 50%
2019-05-22T01:06:06.755Z Thread 01 inserting: 49%
2019-05-22T01:06:06.756Z Thread 08 inserting: 50%
2019-05-22T01:06:06.767Z Thread 04 inserting: 46%
2019-05-22T01:06:06.792Z Thread 11 inserting: 50%
2019-05-22T01:06:07.231Z Thread 05 inserting: 48%
2019-05-22T01:06:07.495Z Thread 09 inserting: 49%
2019-05-22T01:06:08.108Z Thread 03 inserting: 51%
2019-05-22T01:06:08.475Z Thread 07 inserting: 47%
2019-05-22T01:06:09.024Z Thread 15 inserting: 53%
2019-05-22T01:06:09.806Z Thread 12 inserting: 49%
2019-05-22T01:06:09.816Z Thread 13 inserting: 51%
2019-05-22T01:06:10.763Z Thread 14 inserting: 48%
2019-05-22T01:06:10.975Z Thread 10 inserting: 48%
2019-05-22T01:06:11.460Z Thread 00 inserting: 51%
2019-05-22T01:06:11.675Z Thread 11 inserting: 51%
2019-05-22T01:06:11.838Z Thread 01 inserting: 50%
2019-05-22T01:06:11.839Z Thread 02 inserting: 51%
2019-05-22T01:06:12.060Z Thread 06 inserting: 49%
2019-05-22T01:06:12.506Z Thread 08 inserting: 51%
2019-05-22T01:06:13.125Z Thread 03 inserting: 52%
2019-05-22T01:06:13.271Z Thread 04 inserting: 47%
2019-05-22T01:06:13.763Z Thread 05 inserting: 49%
2019-05-22T01:06:13.767Z Thread 15 inserting: 54%
2019-05-22T01:06:13.946Z Thread 07 inserting: 48%
2019-05-22T01:06:14.123Z Thread 09 inserting: 50%
2019-05-22T01:06:15.072Z Thread 13 inserting: 52%
2019-05-22T01:06:16.098Z Thread 12 inserting: 50%
2019-05-22T01:06:16.312Z Thread 10 inserting: 49%
2019-05-22T01:06:17.112Z Thread 14 inserting: 49%
2019-05-22T01:06:17.131Z Thread 11 inserting: 52%
2019-05-22T01:06:17.413Z Thread 01 inserting: 51%
2019-05-22T01:06:17.828Z Thread 02 inserting: 52%
2019-05-22T01:06:17.932Z Thread 06 inserting: 50%
2019-05-22T01:06:18.071Z Thread 00 inserting: 52%
2019-05-22T01:06:18.956Z Thread 03 inserting: 53%
2019-05-22T01:06:19.035Z Thread 08 inserting: 52%
2019-05-22T01:06:19.359Z Thread 04 inserting: 48%
2019-05-22T01:06:19.678Z Thread 09 inserting: 51%
2019-05-22T01:06:20.348Z Thread 05 inserting: 50%
2019-05-22T01:06:20.965Z Thread 07 inserting: 49%
2019-05-22T01:06:21.271Z Thread 13 inserting: 53%
2019-05-22T01:06:21.900Z Thread 10 inserting: 50%
2019-05-22T01:06:22.209Z Thread 12 inserting: 51%
2019-05-22T01:06:23.079Z Thread 11 inserting: 53%
2019-05-22T01:06:23.174Z Thread 14 inserting: 50%
2019-05-22T01:06:23.569Z Thread 06 inserting: 51%
2019-05-22T01:06:23.791Z Thread 01 inserting: 52%
2019-05-22T01:06:23.888Z Thread 00 inserting: 53%
2019-05-22T01:06:24.168Z Thread 08 inserting: 53%
2019-05-22T01:06:24.376Z Thread 02 inserting: 53%
2019-05-22T01:06:24.426Z Thread 03 inserting: 54%
2019-05-22T01:06:25.012Z Thread 04 inserting: 49%
2019-05-22T01:06:25.228Z Thread 09 inserting: 52%
2019-05-22T01:06:26.081Z Thread 05 inserting: 51%
2019-05-22T01:06:26.446Z Thread 07 inserting: 50%
2019-05-22T01:06:27.175Z Thread 10 inserting: 51%
2019-05-22T01:06:27.250Z Thread 13 inserting: 54%
2019-05-22T01:06:27.724Z Thread 11 inserting: 54%
2019-05-22T01:06:28.088Z Thread 12 inserting: 52%
2019-05-22T01:06:28.112Z Thread 06 inserting: 52%
2019-05-22T01:06:28.786Z Thread 14 inserting: 51%
2019-05-22T01:06:30.591Z Thread 08 inserting: 54%
2019-05-22T01:06:31.003Z Thread 01 inserting: 53%
2019-05-22T01:06:31.181Z Thread 02 inserting: 54%
2019-05-22T01:06:31.600Z Thread 00 inserting: 54%
2019-05-22T01:06:32.350Z Thread 09 inserting: 53%
2019-05-22T01:06:32.610Z Thread 04 inserting: 50%
2019-05-22T01:06:33.001Z Thread 05 inserting: 52%
2019-05-22T01:06:33.697Z Thread 07 inserting: 51%
2019-05-22T01:06:33.769Z Thread 10 inserting: 52%
2019-05-22T01:06:34.906Z Thread 06 inserting: 53%
2019-05-22T01:06:35.118Z Thread 12 inserting: 53%
2019-05-22T01:06:35.982Z Thread 14 inserting: 52%
2019-05-22T01:06:36.576Z Thread 01 inserting: 54%
2019-05-22T01:06:38.351Z Thread 09 inserting: 54%
2019-05-22T01:06:39.330Z Thread 05 inserting: 53%
2019-05-22T01:06:39.801Z Thread 10 inserting: 53%
2019-05-22T01:06:39.912Z Thread 04 inserting: 51%
2019-05-22T01:06:39.921Z Thread 07 inserting: 52%
2019-05-22T01:06:41.185Z Thread 06 inserting: 54%
2019-05-22T01:06:41.718Z Thread 12 inserting: 54%
2019-05-22T01:06:42.149Z Thread 14 inserting: 53%
2019-05-22T01:06:44.366Z Thread 15 inserting: 59%
2019-05-22T01:06:45.590Z Thread 10 inserting: 54%
2019-05-22T01:06:45.989Z Thread 05 inserting: 54%
2019-05-22T01:06:46.686Z Thread 07 inserting: 53%
2019-05-22T01:06:47.359Z Thread 04 inserting: 52%
2019-05-22T01:06:48.631Z Thread 14 inserting: 54%
2019-05-22T01:06:49.806Z Thread 15 inserting: 60%
2019-05-22T01:06:53.632Z Thread 07 inserting: 54%
2019-05-22T01:06:54.032Z Thread 03 inserting: 59%
2019-05-22T01:06:55.079Z Thread 04 inserting: 53%
2019-05-22T01:06:56.517Z Thread 15 inserting: 61%
2019-05-22T01:07:05.303Z Thread 11 inserting: 59%
2019-05-22T01:07:07.930Z Thread 08 inserting: 59%
2019-05-22T01:07:08.293Z Thread 13 inserting: 59%
2019-05-22T01:07:09.005Z Thread 03 inserting: 60%
2019-05-22T01:07:10.802Z Thread 04 inserting: 54%
2019-05-22T01:07:11.425Z Thread 00 inserting: 59%
2019-05-22T01:07:11.532Z Thread 15 inserting: 62%
2019-05-22T01:07:11.650Z Thread 02 inserting: 59%
2019-05-22T01:07:13.563Z Thread 11 inserting: 60%
2019-05-22T01:07:15.055Z Thread 13 inserting: 60%
2019-05-22T01:07:15.070Z Thread 08 inserting: 60%
2019-05-22T01:07:15.485Z Thread 03 inserting: 61%
2019-05-22T01:07:16.833Z Thread 01 inserting: 59%
2019-05-22T01:07:16.920Z Thread 15 inserting: 63%
2019-05-22T01:07:17.063Z Thread 00 inserting: 60%
2019-05-22T01:07:18.020Z Thread 02 inserting: 60%
2019-05-22T01:07:19.638Z Thread 11 inserting: 61%
2019-05-22T01:07:19.796Z Thread 09 inserting: 59%
2019-05-22T01:07:20.499Z Thread 13 inserting: 61%
2019-05-22T01:07:20.958Z Thread 03 inserting: 62%
2019-05-22T01:07:21.110Z Thread 08 inserting: 61%
2019-05-22T01:07:21.264Z Thread 06 inserting: 59%
2019-05-22T01:07:21.768Z Thread 01 inserting: 60%
2019-05-22T01:07:22.472Z Thread 15 inserting: 64%
2019-05-22T01:07:22.757Z Thread 12 inserting: 59%
2019-05-22T01:07:22.821Z Thread 00 inserting: 61%
2019-05-22T01:07:23.393Z Thread 02 inserting: 61%
2019-05-22T01:07:25.302Z Thread 09 inserting: 60%
2019-05-22T01:07:25.551Z Thread 11 inserting: 62%
2019-05-22T01:07:25.639Z Thread 10 inserting: 59%
2019-05-22T01:07:26.564Z Thread 06 inserting: 60%
2019-05-22T01:07:26.921Z Thread 08 inserting: 62%
2019-05-22T01:07:26.951Z Thread 13 inserting: 62%
2019-05-22T01:07:26.964Z Thread 03 inserting: 63%
2019-05-22T01:07:27.657Z Thread 01 inserting: 61%
2019-05-22T01:07:28.492Z Thread 12 inserting: 60%
2019-05-22T01:07:28.560Z Thread 05 inserting: 59%
2019-05-22T01:07:28.660Z Thread 15 inserting: 65%
2019-05-22T01:07:29.077Z Thread 00 inserting: 62%
2019-05-22T01:07:29.308Z Thread 02 inserting: 62%
2019-05-22T01:07:30.312Z Thread 14 inserting: 59%
2019-05-22T01:07:31.380Z Thread 09 inserting: 61%
2019-05-22T01:07:31.383Z Thread 11 inserting: 63%
2019-05-22T01:07:31.827Z Thread 10 inserting: 60%
2019-05-22T01:07:32.002Z Thread 03 inserting: 64%
2019-05-22T01:07:32.165Z Thread 06 inserting: 61%
2019-05-22T01:07:32.469Z Thread 13 inserting: 63%
2019-05-22T01:07:32.583Z Thread 08 inserting: 63%
2019-05-22T01:07:33.590Z Thread 01 inserting: 62%
2019-05-22T01:07:34.094Z Thread 15 inserting: 66%
2019-05-22T01:07:34.618Z Thread 05 inserting: 60%
2019-05-22T01:07:34.698Z Thread 12 inserting: 61%
2019-05-22T01:07:34.740Z Thread 00 inserting: 63%
2019-05-22T01:07:37.091Z Thread 07 inserting: 59%
2019-05-22T01:07:38.048Z Thread 02 inserting: 63%
2019-05-22T01:07:38.916Z Thread 03 inserting: 65%
2019-05-22T01:07:39.037Z Thread 14 inserting: 60%
2019-05-22T01:07:39.323Z Thread 11 inserting: 64%
2019-05-22T01:07:39.349Z Thread 09 inserting: 62%
2019-05-22T01:07:40.183Z Thread 13 inserting: 64%
2019-05-22T01:07:40.239Z Thread 08 inserting: 64%
2019-05-22T01:07:40.610Z Thread 10 inserting: 61%
2019-05-22T01:07:41.233Z Thread 06 inserting: 62%
2019-05-22T01:07:41.300Z Thread 01 inserting: 63%
2019-05-22T01:07:41.833Z Thread 15 inserting: 67%
2019-05-22T01:07:42.051Z Thread 05 inserting: 61%
2019-05-22T01:07:42.612Z Thread 12 inserting: 62%
2019-05-22T01:07:42.890Z Thread 07 inserting: 60%
2019-05-22T01:07:43.196Z Thread 00 inserting: 64%
2019-05-22T01:07:44.680Z Thread 11 inserting: 65%
2019-05-22T01:07:44.799Z Thread 03 inserting: 66%
